"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"kcps",1,16978,21091.0743903876,2400.11518794778,21702,21356.4557567726,2105.292,9879,26148,16269,-0.947455700404485,0.357709584064457,18.4199658435759,19756,22895.75
"cps",2,16978,58049.8582282952,8348.56324194368,56294.5,57103.9082744403,5602.7454,32827,125546,92719,1.65993396932732,5.39709101384877,64.0720289308388,53127,61236.75
"MSE",3,16978,1.34897219931676,0.0979644282830081,1.34,1.344757803298,0.0889560000000001,1.04,1.93,0.89,0.535019349824759,0.911972635794022,0.000751839508336843,1.28,1.41
"Mg",4,16978,9.02509129461657,13.4529329481396,0,6.23402532391152,0,0,100,100,1.67230666802744,2.58710297689025,0.10324611362196,0,15
"Al",5,16978,20.6920720932971,16.0055583075683,19,19.4500883392221,17.7912,0,104,104,0.525602708986936,-0.209257523142133,0.122836536685082,7,31
"Si",6,16978,10.8692425491815,12.9648795843398,8,8.76523851590047,11.8608,0,175,175,1.98968093318677,8.62636635708862,0.0995004907717826,0,18
"P",7,16978,12.0049475792201,10.4158444071623,11,10.9709216725568,13.3434,0,62,62,0.634579669107044,-0.144704955178266,0.0799376209839249,0,19
"S",8,16978,37.3056897161047,26.8901450437807,33,34.2709805653701,20.7564,0,485,485,2.38854521003204,15.3039891730751,0.206371575715398,20,49
"Cl",9,16978,45.5518317823101,52.5292799969371,21,37.416372202589,22.239,0,217,217,1.20280723223166,-0.0576940367157746,0.403142127590364,10,61.75
"K",10,16978,65.336494286727,130.037965876312,29,37.7123085983478,31.1346,0,2330,2330,5.43673919677717,40.3461693769732,0.997991638833742,12,64
"Ca",11,16978,312.013782542103,313.73916713145,239,254.907979976442,123.0558,5,5527,5522,5.15129358396711,39.8307688236265,2.40782807899093,166,339
"Ti",12,16978,292.551713982775,687.054140220568,89,120.987632508821,80.0604,0,6602,6602,4.41478924323892,21.573197383001,5.27287767649658,46,190
"V",13,16978,13.590293320768,20.3479801094875,7,9.16121908127062,10.3782,0,190,190,2.65848375525901,9.24926314935044,0.156162962713053,0,19
"Cr",14,16978,21.4632465543647,27.2338568198915,17,17.9738663133093,17.7912,0,1565,1565,19.1528933145746,912.566686828376,0.209009432101536,6,30
"Mn",15,16978,78.401460713867,111.276522106055,50,59.00655182568,34.0998,0,4373,4373,12.2324660801627,338.275869322832,0.854004735555233,31,84
"Fe",16,16978,11319.542702321,12561.176122922,6117.5,8858.09349234385,6214.3179,440,111070,110630,2.08219179004769,5.45564918759489,96.4022211522287,2821,15668.25
"Co",17,16978,126.480857580394,92.8436037196265,108,116.93035924618,83.0256,0,708,708,1.06662358522271,1.38518733115135,0.712539138912038,59,176
"Ni",18,16978,202.890387560373,41.2156993863461,203,202.929917550059,40.0302,40,585,545,0.128233625802863,0.93241965597388,0.316314724696498,176,230
"Cu",19,16978,126.238543998116,57.6312165771005,123,123.86844817432,51.891,0,1408,1408,2.26712464831061,31.9904445359517,0.442297538970039,89,159
"Zn",20,16978,48.6754623630605,101.49506986851,0,24.3898704358055,0,0,1378,1378,3.79972755077068,21.7084224139931,0.778935831770579,0,57
"As",21,16978,3.44593002709389,15.1038518062962,0,0,0,0,190,190,5.68521143448697,37.3818605133427,0.115916284258129,0,0
"Se",22,16978,69.7926139710222,56.7740944669689,64,64.6265459363982,65.2344,0,342,342,0.641642263712945,-0.0828040554034501,0.435719454688218,20,108
"Br",23,16978,1736.24561196841,895.608520047395,1495,1643.82214369838,762.7977,119,6224,6105,1.07099095349072,1.2577340545102,6.87345275398819,1091,2265
"Rb",24,16978,89.4319707857241,114.857101873911,55,67.1469375736126,81.543,0,1006,1006,2.30056993882812,7.69641835095961,0.881484315433442,0,131
"Sr",25,16978,490.442042643413,446.02167952175,371,420.651428150806,306.8982,0,3712,3712,2.05847353997218,5.83911640413833,3.42304575361227,199,653.75
"Y",26,16978,2.41971963717749,12.5775981652359,0,0,0,0,198,198,7.05352464495597,60.408848632358,0.0965282540443254,0,0
"Zr",27,16978,842.489810342806,202.44903437105,833,834.002650176691,185.325,60,3200,3140,1.36971037195212,9.27586229480606,1.55371888687069,707,958
"Sn",28,16978,1.04759100011781,3.07687093318289,0,0.144949941107215,0,0,29,29,3.32899285343601,11.9132458797016,0.0236138072784669,0,0
"I",29,16978,0.810519495818105,2.88361182029053,0,0,0,0,33,33,4.41901561257023,23.5851671231536,0.0221306175231115,0,0
"Cs",30,16978,0.196136176228056,1.27506077069562,0,0,0,0,20,20,7.64001757361385,67.0020483161914,0.00978560360879139,0,0
"Ba",31,16978,4.58134055836972,12.2481801307701,0,1.48306831566574,0,0,137,137,4.39783104047306,25.1444226673813,0.0940000966568853,0,0
"Pb",32,16978,89.0206149134173,66.6173399942672,83,84.1221289752652,74.13,0,389,389,0.544282437912437,-0.19435022102101,0.511262598331168,34,134
"Th",33,16978,67.3750147249385,61.3154590180423,58,60.246319199053,72.6474,0,405,405,0.834235693865604,0.253302429008023,0.470572690205438,10,107
"U",34,16978,19.201731652727,34.9083419094904,0,10.7871024734971,0,0,301,301,2.23705901429661,5.45764748111092,0.267908169098537,0,27
